datetime,tempmax,tempmin,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,moonphase,weathercode,rain_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration,river_discharge
2013-01-18,0.3464912280701755,0.3739837398373984,0.4563492063492063,0.635239567233385,0.0,0.0,0.0,0.04988399071925753,0.12861915367483295,0.8815331010452923,0.643,0.1919191919191919,0.4899308686504359,0.21428571428571427,0.015384615384615385,0.0,0.0,0.09322033898305085,0.41357027463651047,0.008077544426494353
2013-01-19,0.368421052631579,0.2642276422764228,0.46031746031746024,0.627511591962906,0.0,0.0,0.0,0.04988399071925753,0.5988307349665924,0.8397212543553962,0.004,0.16666666666666666,0.5028554253080854,0.25510204081632654,0.0,0.0,0.0,0.10169491525423732,0.420032310177706,0.008077544426494353
2013-01-20,0.3377192982456141,0.45934959349593496,0.46825396825396826,0.6244204018547141,0.0,0.0,0.0,0.04988399071925753,0.6876391982182628,0.8048780487804876,0.019,0.15656565656565655,0.4854223023745116,0.2755102040816327,0.015384615384615385,0.0,0.0,0.19067796610169493,0.39579967689822293,0.007269789983844914
2013-01-21,0.2894736842105263,0.410569105691057,0.36904761904761907,0.5873261205564144,0.0,0.0,0.0,0.05800464037122971,0.743596881959911,0.874564459930312,0.037000000000000005,0.06565656565656566,0.544033663961527,0.3163265306122449,0.015384615384615385,0.0,0.0,0.13983050847457631,0.4216478190630048,0.007269789983844914
2013-01-22,0.30263157894736836,0.27235772357723576,0.26190476190476186,0.4698608964451315,0.0,0.0,0.0,0.07540603248259861,0.6884743875278396,0.8885017421602726,0.013000000000000001,0.1818181818181818,0.5686804929365795,0.34693877551020413,0.0,0.0,0.0,0.19491525423728814,0.4539579967689822,0.007269789983844914
2013-01-23,0.32894736842105243,0.22764227642276422,0.25396825396825395,0.4914992272024732,0.0,0.0,0.0,0.08352668213457076,0.6506124721603564,0.8501742160278667,0.0,0.1919191919191919,0.5846107604448453,0.3775510204081633,0.0,0.0,0.0,0.18220338983050852,0.4491114701130856,0.007269789983844914
2013-01-24,0.2850877192982455,0.2317073170731707,0.19444444444444445,0.39721792890262764,0.0,0.0,0.0,0.07076566125290024,0.707683741648107,0.8292682926829258,0.0,0.16666666666666666,0.5668770664262098,0.40816326530612246,0.0,0.0,0.0,0.20762711864406783,0.45072697899838443,0.007269789983844914
2013-01-25,0.22807017543859653,0.14634146341463414,0.12301587301587302,0.4250386398763525,0.0,0.0,0.0,0.07888631090487239,0.6792873051224945,0.8432055749128935,0.121,0.1414141414141414,0.5993387436128644,0.4489795918367347,0.015384615384615385,0.0,0.0,0.19491525423728814,0.4491114701130856,0.007269789983844914
2013-01-26,0.19736842105263142,0.12601626016260162,0.11111111111111113,0.39258114374034014,0.0,0.0,0.0,0.06496519721577726,0.6400334075723831,0.8292682926829258,0.037000000000000005,0.050505050505050504,0.5734896302975654,0.47959183673469385,0.0,0.0,0.0,0.16525423728813562,0.4216478190630048,0.007269789983844914
2013-01-27,0.2236842105263157,0.1829268292682927,0.16666666666666666,0.4234930448222567,0.0,0.0,0.0,0.037122969837587005,0.6776169265033408,0.8675958188153245,0.493,0.050505050505050504,0.5710850616170725,0.5102040816326531,0.015384615384615385,0.0,0.0,0.13559322033898305,0.4216478190630048,0.006462035541195482
2013-01-28,0.3114035087719298,0.2682926829268293,0.28968253968253965,0.4806800618238023,0.0,0.0,0.0,0.06264501160092809,0.5734966592427617,0.8013937282229904,0.657,0.16666666666666666,0.517282837391043,0.5510204081632654,0.015384615384615385,0.0,0.0,0.15677966101694915,0.42810985460420026,0.006462035541195482
2013-01-29,0.3421052631578947,0.2967479674796748,0.3214285714285714,0.527047913446677,0.0,0.0,0.0,0.1206496519721578,0.6121937639198218,0.7595818815331015,0.059000000000000004,0.16666666666666666,0.5707844905320109,0.5816326530612245,0.0,0.0,0.0,0.14830508474576273,0.4491114701130856,0.006462035541195482
2013-01-30,0.29385964912280693,0.21138211382113817,0.242063492063492,0.4327666151468317,0.0,0.0,0.0,0.05800464037122971,0.5829621380846325,0.7874564459930298,0.005,0.15656565656565655,0.5458370904718967,0.6224489795918368,0.0,0.0,0.0,0.16949152542372883,0.4539579967689822,0.006462035541195482
2013-01-31,0.3157894736842106,0.2682926829268293,0.3015873015873015,0.4358578052550234,0.0,0.0,0.0,0.07540603248259861,0.553173719376392,0.8397212543553962,0.332,0.1818181818181818,0.4869251577998197,0.653061224489796,0.015384615384615385,0.0,0.0,0.18644067796610173,0.41841680129240705,0.007269789983844914
2013-02-01,0.27631578947368407,0.3414634146341463,0.36904761904761907,0.5502318392581145,0.0,0.0,0.0,0.05452436194895591,0.5476057906458798,0.8362369337979061,0.899,0.1818181818181818,0.31018935978358886,0.6938775510204083,0.046153846153846156,0.0,0.0,0.10593220338983053,0.2746365105008078,0.007269789983844914
2013-02-02,0.3552631578947367,0.31707317073170727,0.3373015873015872,0.4714064914992273,0.0,0.0,0.0,0.05452436194895591,0.6728841870824054,0.8048780487804876,0.157,0.1818181818181818,0.5641719266606553,0.7244897959183674,0.046153846153846156,0.0,0.0,0.16101694915254242,0.4781906300484652,0.006058158319870763
2013-02-03,0.381578947368421,0.410569105691057,0.3492063492063492,0.4760432766615149,0.0,0.0,0.0,0.08816705336426914,0.6116369710467706,0.7735191637630621,0.41500000000000004,0.23232323232323232,0.46738803727081457,0.7653061224489797,0.046153846153846156,0.0,0.0,0.16949152542372883,0.4151857835218094,0.006058158319870763
2013-02-04,0.4122807017543859,0.32113821138211385,0.3214285714285714,0.38485316846986095,0.0,0.0,0.0,0.05800464037122971,0.36971046770601335,0.8327526132404159,0.0,0.1919191919191919,0.5635707844905321,0.8061224489795918,0.0,0.0,0.0,0.16949152542372883,0.49919224555735053,0.006058158319870763
2013-02-05,0.48684210526315774,0.33739837398373984,0.39682539682539675,0.4327666151468317,0.0,0.0,0.0,0.05800464037122971,0.2099109131403118,0.8850174216027824,0.0,0.1919191919191919,0.622482717162609,0.836734693877551,0.0,0.0,0.0,0.21186440677966104,0.5008077544426495,0.006058158319870763
2013-02-06,0.5614035087719298,0.47560975609756095,0.44047619047619047,0.4296754250386401,0.0,0.0,0.0,0.06264501160092809,0.6467149220489978,0.7944250871080101,0.0,0.1919191919191919,0.6339044183949504,0.8775510204081632,0.015384615384615385,0.0,0.0,0.13983050847457631,0.5153473344103392,0.006058158319870763
2013-02-07,0.5307017543859649,0.5447154471544716,0.43253968253968256,0.38948995363214856,0.0,0.0,0.0,0.037122969837587005,0.6748329621380846,0.7177700348432055,0.436,0.1818181818181818,0.5725879170423805,0.9081632653061225,0.015384615384615385,0.0,0.0,0.15254237288135594,0.4491114701130856,0.006058158319870763
2013-02-08,0.45175438596491224,0.5284552845528455,0.47619047619047616,0.5208655332302936,0.0,0.0,0.0,0.05800464037122971,0.7007238307349667,0.7177700348432055,0.344,0.20707070707070704,0.48722572888488136,0.9489795918367347,0.7846153846153847,0.0008481764206955047,0.08333333333333333,0.16949152542372883,0.28271405492730206,0.006058158319870763
2013-02-09,0.4298245614035088,0.3902439024390244,0.2857142857142857,0.3693972179289027,0.0,0.0,0.0,0.09628770301624129,0.7124164810690424,0.7491289198606239,0.10099999999999999,0.1313131313131313,0.6588518184550647,0.9795918367346939,0.0,0.0,0.0,0.14406779661016952,0.505654281098546,0.006058158319870763
2013-02-10,0.48684210526315774,0.3414634146341463,0.19444444444444445,0.26275115919629066,0.0,0.0,0.0,0.08352668213457076,0.6787305122494433,0.731707317073166,0.004,0.1818181818181818,0.6973249173429517,0.0,0.0,0.0,0.0,0.17372881355932204,0.5476575121163166,0.006058158319870763
2013-02-11,0.47807017543859653,0.3130081300813008,0.22222222222222218,0.2936630602782072,0.0,0.0,0.0,0.07076566125290024,0.7332962138084633,0.7386759581881535,0.30100000000000005,0.1818181818181818,0.6672678088367899,0.030612244897959183,0.015384615384615385,0.0,0.0,0.2203389830508475,0.5492730210016155,0.006058158319870763
2013-02-12,0.5219298245614035,0.31707317073170727,0.21825396825396823,0.22720247295208673,0.0,0.0,0.0,0.07540603248259861,0.7525055679287306,0.7491289198606239,0.877,0.25252525252525254,0.6134655846107605,0.061224489795918366,0.015384615384615385,0.0,0.0,0.18220338983050852,0.5476575121163166,0.006058158319870763
2013-02-13,0.48245614035087714,0.34959349593495936,0.25396825396825395,0.2905718701700156,0.0,0.0,0.0,0.07076566125290024,0.5971603563474388,0.7003484320557476,0.725,0.20707070707070704,0.5485422302374512,0.09183673469387756,0.015384615384615385,0.0,0.0,0.16949152542372883,0.5379644588045234,0.006058158319870763
2013-02-14,0.5,0.35365853658536583,0.2777777777777778,0.3122102009273572,0.0,0.0,0.0,0.11716937354988399,0.623608017817372,0.7038327526132377,0.0,0.18686868686868688,0.6429215509467989,0.1326530612244898,0.0,0.0,0.0,0.22457627118644072,0.5573505654281099,0.006058158319870763
2013-02-15,0.5043859649122806,0.3902439024390244,0.21428571428571427,0.20247295208655347,0.0,0.0,0.0,0.04988399071925753,0.6662026726057907,0.7386759581881535,0.004,0.1818181818181818,0.6840997896002405,0.163265306122449,0.0,0.0,0.0,0.17372881355932204,0.5605815831987077,0.006058158319870763
2013-02-16,0.6008771929824561,0.4186991869918699,0.3134920634920635,0.26893353941267395,0.0,0.0,0.0,0.07076566125290024,0.6759465478841871,0.6968641114982574,0.187,0.16666666666666666,0.6348061316501353,0.19387755102040816,0.046153846153846156,0.0,0.0,0.30508474576271194,0.49273021001615513,0.006058158319870763
2013-02-17,0.46052631578947345,0.5772357723577236,0.4841269841269842,0.49304482225656887,0.006500000000000001,1.0,0.0833,0.11716937354988399,0.7733853006681515,0.6341463414634134,0.715,0.1818181818181818,0.4367297865945296,0.22448979591836735,0.8461538461538463,0.026293469041560644,0.4583333333333333,0.22881355932203393,0.12762520193861066,0.010904684975767374
2013-02-18,0.3157894736842106,0.46341463414634154,0.4285714285714286,0.5780525502318394,0.036000000000000004,1.0,0.2917,0.15081206496519722,0.7455456570155903,0.6864111498257799,0.21300000000000002,0.11616161616161616,0.650736399158401,0.25510204081632654,0.046153846153846156,0.0,0.0,0.3305084745762712,0.39741518578352175,0.009693053311793223
2013-02-19,0.3728070175438596,0.41463414634146345,0.26190476190476186,0.31993817619783627,0.0,0.0,0.0,0.05452436194895591,0.8318485523385301,0.7421602787456436,0.057999999999999996,0.1313131313131313,0.7306883077847911,0.29591836734693877,0.03076923076923077,0.0,0.0,0.12711864406779663,0.5153473344103392,0.007269789983844914
2013-02-20,0.44736842105263164,0.44715447154471544,0.3134920634920635,0.33539412673879454,0.0,0.0,0.0,0.07540603248259861,0.7675389755011136,0.7212543554006956,0.0,0.1919191919191919,0.6937180643222122,0.326530612244898,0.0,0.0,0.0,0.23305084745762714,0.5573505654281099,0.007269789983844914
2013-02-21,0.49122807017543857,0.4065040650406504,0.3214285714285714,0.3415765069551778,0.0,0.0,0.0,0.06264501160092809,0.8012249443207127,0.7351916376306562,0.0,0.20707070707070704,0.6991283438533213,0.35714285714285715,0.0,0.0,0.0,0.16949152542372883,0.5702746365105008,0.006058158319870763
2013-02-22,0.5964912280701753,0.4796747967479674,0.373015873015873,0.31684698608964457,0.0,0.0,0.0,0.07076566125290024,0.7959354120267261,0.7526132404181141,0.005,0.20707070707070704,0.7201683198076345,0.3877551020408163,0.0,0.0,0.0,0.16949152542372883,0.6058158319870759,0.006058158319870763
2013-02-23,0.6359649122807016,0.4552845528455285,0.4285714285714286,0.3647604327666153,0.0,0.0,0.0,0.10672853828306264,0.6659242761692651,0.7386759581881535,0.002,0.1919191919191919,0.7102494740006011,0.42857142857142855,0.0,0.0,0.0,0.13983050847457631,0.6138933764135702,0.006058158319870763
2013-02-24,0.6535087719298243,0.49593495934959353,0.41666666666666663,0.3415765069551778,0.0,0.0,0.0,0.07888631090487239,0.673162583518931,0.7351916376306562,0.005,0.20707070707070704,0.6997294860234445,0.45918367346938777,0.0,0.0,0.0,0.13983050847457631,0.6187399030694669,0.006058158319870763
